seller_id|dt_ref|proba_churn|dt_atualizacao
0ade5cc4a305ed7093a23f68ca47519c|2018-01-01|0.9605175038668939|2020-10-01 21:49:53.350776
1284de4ae8aa26997e748c851557cf0e|2018-01-01|0.9884063242019535|2020-10-01 21:49:53.350776
48162d548f5b1b11b9d29d1e01f75a61|2018-01-01|0.5656245269751933|2020-10-01 21:49:53.350776
7c67e1448b00f6e969d365cea6b010ab|2018-01-01|0.11089683758634188|2020-10-01 21:49:53.350776
d23019c84ffae2d5ef2270367b8605fc|2018-01-01|0.048005670814469596|2020-10-01 21:49:53.350776
d94a40fd42351c259927028d163af842|2018-01-01|8.770749900537042e-06|2020-10-01 21:49:53.350776
d98eec89afa3380e14463da2aabaea72|2018-01-01|2.2205529677167082e-05|2020-10-01 21:49:53.350776
febab0275244b9a49a623f0bd613ca2f|2018-01-01|0.14285477585449335|2020-10-01 21:49:53.350776
07bf9669d84d1f11be443a9dd938f698|2018-01-01|0.9903180051328583|2020-10-01 21:49:53.350776
080199a181c46c657dc5aa235411be3b|2018-01-01|0.006938359319225249|2020-10-01 21:49:53.350776
403aa86912527d730337ffcb0fb096ab|2018-01-01|0.557461486102387|2020-10-01 21:49:53.350776
5b581417df4480f632484ba681e53944|2018-01-01|0.01505689221587203|2020-10-01 21:49:53.350776
731ef20c231d9a7103a425e83fd91271|2018-01-01|0.7481105996155043|2020-10-01 21:49:53.350776
8a130737016f838139d31878787a39c9|2018-01-01|0.0020283956493532644|2020-10-01 21:49:53.350776
8cbac7e12637ed9cffa18c7875207478|2018-01-01|0.004861865355349419|2020-10-01 21:49:53.350776
9616352088dcf83a7c06637f4ebf1c80|2018-01-01|0.00012766811593786705|2020-10-01 21:49:53.350776
bd0389da23d89b726abf911cccc54596|2018-01-01|7.220797628315938e-06|2020-10-01 21:49:53.350776
ce248b21cb2adc36282ede306b7660e5|2018-01-01|5.6882333748765504e-05|2020-10-01 21:49:53.350776
128639473a139ac0f3e5f5ade55873a5|2018-01-01|2.6662007828854773e-06|2020-10-01 21:49:53.350776
17f51e7198701186712e53a39c564617|2018-01-01|0.015467175842149267|2020-10-01 21:49:53.350776
2528513dd95219a6013d4d05176e391a|2018-01-01|0.00013681753456427708|2020-10-01 21:49:53.350776
534a01cc6df1e034e05c32028a291fa2|2018-01-01|0.6581748054705837|2020-10-01 21:49:53.350776
5b664594895aefb418afaee6d40a9a23|2018-01-01|0.6861828381703764|2020-10-01 21:49:53.350776
768de2a4fc06aacecb9a586ccc30746a|2018-01-01|0.3669665770710528|2020-10-01 21:49:53.350776
79ebd9a61bac3eaf882805ed4ecfa12a|2018-01-01|0.00015445111711129966|2020-10-01 21:49:53.350776
cc419e0650a3c5ba77189a1882b7556a|2018-01-01|9.356604413825971e-08|2020-10-01 21:49:53.350776
dc8798cbf453b7e0f98745e396cc5616|2018-01-01|0.988903316974836|2020-10-01 21:49:53.350776
e9d99831abad74458942f21e16f33f92|2018-01-01|1.4631748853943024e-06|2020-10-01 21:49:53.350776
0509040ea3fe50071181bbc359eb7738|2018-01-01|9.701294061428667e-05|2020-10-01 21:49:53.350776
08061dc0fc165ed41288cc7acde738ee|2018-01-01|0.9992634423751181|2020-10-01 21:49:53.350776
081acf3de680d554796c9cf041be7bc2|2018-01-01|0.6644668923538025|2020-10-01 21:49:53.350776
1987cd4be10fe09ee50454f9c354d1c6|2018-01-01|0.0001397143579644754|2020-10-01 21:49:53.350776
1d4587203296c8f4ad134dc286fa6db0|2018-01-01|0.5217039880740596|2020-10-01 21:49:53.350776
4bf2f4ee540798a61f9636d12cd9cc80|2018-01-01|0.0034453092602528866|2020-10-01 21:49:53.350776
5d378b73ab7dd6f0418d743e5dcb0bd1|2018-01-01|0.1665583708643314|2020-10-01 21:49:53.350776
98dac6635aee4995d501a3972e047414|2018-01-01|6.624594532251638e-05|2020-10-01 21:49:53.350776
da8622b14eb17ae2831f4ac5b9dab84a|2018-01-01|3.367644552722981e-05|2020-10-01 21:49:53.350776
f9903dd0f812c7e771fcad47b6fff231|2018-01-01|0.951287459452373|2020-10-01 21:49:53.350776
01c97ebb5cdac52891c0ed1c37ba0012|2018-01-01|0.980391375757008|2020-10-01 21:49:53.350776
19e0f40a907ec568c34bfac15de4f4a1|2018-01-01|0.9798747031615108|2020-10-01 21:49:53.350776
2a84855fd20af891be03bc5924d2b453|2018-01-01|0.012605478033914902|2020-10-01 21:49:53.350776
5c6d4016c2a288f074fa0848a2b653d2|2018-01-01|2.353631628617778e-06|2020-10-01 21:49:53.350776
6cd68b3ed6d59aaa9fece558ad360c0a|2018-01-01|1.2186558858329014e-05|2020-10-01 21:49:53.350776
82e0a475a88cc9595229d8029273f045|2018-01-01|0.010231876116741818|2020-10-01 21:49:53.350776
83645b1645cdee8953ee54c29ceed564|2018-01-01|0.05902180418624771|2020-10-01 21:49:53.350776
b8bc237ba3788b23da09c0f1f3a3288c|2018-01-01|0.005262450249308719|2020-10-01 21:49:53.350776
c37b2059d4f90d4feead554e5246565e|2018-01-01|0.011097202027082692|2020-10-01 21:49:53.350776
d1b65fc7debc3361ea86b5f14c68d2e2|2018-01-01|0.9912006355186969|2020-10-01 21:49:53.350776
01fdefa7697d26ad920e9e0346d4bd1b|2018-01-01|0.0004634358579404393|2020-10-01 21:49:53.350776
10089e9f2fd0c668a8fd4e52e1698888|2018-01-01|0.9794841644340497|2020-10-01 21:49:53.350776
11305281b50fff20ae8bb473f8e11876|2018-01-01|0.9949641889145779|2020-10-01 21:49:53.350776
1caf283236cd69af44cbc09a0a1e7d32|2018-01-01|0.3182264884478323|2020-10-01 21:49:53.350776
33c51922b6e3c16b24a8f28e5833c99d|2018-01-01|0.0008382725194256201|2020-10-01 21:49:53.350776
48436dade18ac8b2bce089ec2a041202|2018-01-01|0.9540067467037386|2020-10-01 21:49:53.350776
94ca168e8bcb407ab85c5da308863027|2018-01-01|0.7137051791146053|2020-10-01 21:49:53.350776
d93844a9c55ba7ce353388bcf849ea56|2018-01-01|0.8893639314744913|2020-10-01 21:49:53.350776
f84fa566034f5e8e880a07ec624c56af|2018-01-01|0.9693711322615652|2020-10-01 21:49:53.350776
fa40cc5b934574b62717c68f3d678b6d|2018-01-01|0.6925918959726329|2020-10-01 21:49:53.350776
218d46b86c1881d022bce9c68a7d4b15|2018-01-01|4.625694561655347e-05|2020-10-01 21:49:53.350776
527801b552d0077ffd170872eb49683b|2018-01-01|5.029029561862351e-07|2020-10-01 21:49:53.350776
7a2d2949aea47fab95fd98d6c9f618b1|2018-01-01|0.016813511736704777|2020-10-01 21:49:53.350776
897060da8b9a21f655304d50fd935913|2018-01-01|0.06518074622375232|2020-10-01 21:49:53.350776
9b013e03b2ab786505a1d3b5c0756754|2018-01-01|1.017360300038819e-05|2020-10-01 21:49:53.350776
aa1eb17b9fdf6dfd546e25c45c7b9235|2018-01-01|0.6298056852660908|2020-10-01 21:49:53.350776
c878515173c84a492ebe50d6b493230b|2018-01-01|0.8252084386918299|2020-10-01 21:49:53.350776
f25e239052084705e17a982bc600ab2a|2018-01-01|0.26458183459801066|2020-10-01 21:49:53.350776
fe701d88b67eaca109dffd464d1be9f9|2018-01-01|0.5953509228064607|2020-10-01 21:49:53.350776
525e75a6fb1454a2325ab1734bcec221|2018-01-01|0.9998727779328846|2020-10-01 21:49:53.350776
7c1fea10b5b006671d608b1d7c446ec4|2018-01-01|0.08754252196463741|2020-10-01 21:49:53.350776
7ea5bfa6c340f58f8e71fc1f0412b0d6|2018-01-01|4.3150801495578564e-05|2020-10-01 21:49:53.350776
be9a160a9011f627c3e121d076c1ec7b|2018-01-01|0.9657964204831503|2020-10-01 21:49:53.350776
d1c281d3ae149232351cd8c8cc885f0d|2018-01-01|1.8806697404325908e-05|2020-10-01 21:49:53.350776
d2f3e277560ed4c6361284429b00f037|2018-01-01|0.8934383341627411|2020-10-01 21:49:53.350776
d673a59aac7a70d8b01e6902bf090a11|2018-01-01|0.0005066326910295163|2020-10-01 21:49:53.350776
edf96ef93ed595084bbcbd9224bd2894|2018-01-01|0.0021640239830131246|2020-10-01 21:49:53.350776
f593898ec748b7a8cb81fc04edafd98a|2018-01-01|0.0020182150854446282|2020-10-01 21:49:53.350776
fb8904a8ea99f8831b64ce27db2c1765|2018-01-01|0.5918194987636941|2020-10-01 21:49:53.350776
0885aaf116795758dfeb5f1032487bcd|2018-01-01|0.3078195888119832|2020-10-01 21:49:53.350776
376a891762bbdecbc02b4b6adec3fdda|2018-01-01|8.579906602296857e-05|2020-10-01 21:49:53.350776
458c6fa920810ce2492da71bc26d9eec|2018-01-01|0.7871153347092984|2020-10-01 21:49:53.350776
52d76513f0c4d97f3b99570e2c94ee31|2018-01-01|0.5050156493783935|2020-10-01 21:49:53.350776
582d4f8675b945722eda7c0cb61ba4c7|2018-01-01|0.0533696304468295|2020-10-01 21:49:53.350776
5f5b43b2bffa8656e4bc6efeb13cc649|2018-01-01|0.0004514302358842223|2020-10-01 21:49:53.350776
9d5604a1f112324ad6b2aa552122e0fb|2018-01-01|0.4365547240498996|2020-10-01 21:49:53.350776
c864036feaab8c1659f65ea4faebe1da|2018-01-01|0.003195703829128903|2020-10-01 21:49:53.350776
cd6efc47efaabf134f8bdb654e10b4f1|2018-01-01|0.018807922026087213|2020-10-01 21:49:53.350776
f7496d659ca9fdaf323c0aae84176632|2018-01-01|0.9816094583094945|2020-10-01 21:49:53.350776
1b7e5006cb25dd23ce8686691013b121|2018-01-01|0.08190539044756077|2020-10-01 21:49:53.350776
27a56ff04b34c2ba34ce6ba4d3b9d616|2018-01-01|0.8117373295128479|2020-10-01 21:49:53.350776
4371b634e0efc0e22b09b52907d9d469|2018-01-01|1.4905285334024983e-05|2020-10-01 21:49:53.350776
4c2b230173bb36f9b240f2b8ac11786e|2018-01-01|1.71211850971757e-05|2020-10-01 21:49:53.350776
5b67882648febfb6e1225e6ad7164f6b|2018-01-01|0.013896678932046045|2020-10-01 21:49:53.350776
71dc18fd8cbf5fd77f45dd8b427abb34|2018-01-01|0.9108207989034628|2020-10-01 21:49:53.350776
be8e909810184b9b19e886129149d8e5|2018-01-01|0.06453057339353155|2020-10-01 21:49:53.350776
c500367424994318b9e779ff1ae9a330|2018-01-01|0.0009902294626714988|2020-10-01 21:49:53.350776
cac4e0bc1a3269fa2b6ea5e763f6115b|2018-01-01|0.23813624501177108|2020-10-01 21:49:53.350776
e82de6494d91d3c4c54450f59b227a94|2018-01-01|0.7101752692915856|2020-10-01 21:49:53.350776
406822777a0b9eb5c50e442dd4cd3ec5|2018-01-01|0.008219360626204698|2020-10-01 21:49:53.350776
7e93a43ef30c4f03f38b393420bc753a|2018-01-01|0.00021156859822811524|2020-10-01 21:49:53.350776
863d2ebcd347ce4922de7a0f9a5581d6|2018-01-01|0.07918552072439092|2020-10-01 21:49:53.350776
9539213aa8e023c01937bef95dc006da|2018-01-01|0.852973999401539|2020-10-01 21:49:53.350776
9ed65337433adfbedefd23dd76eaa494|2018-01-01|0.06950919281840619|2020-10-01 21:49:53.350776
a425f92c199eb576938df686728acd20|2018-01-01|0.00025716457101153595|2020-10-01 21:49:53.350776
b8555308bfdb4ca1ed54325a58da9a97|2018-01-01|0.00938247599260962|2020-10-01 21:49:53.350776
d32e3909cfb714fb2a6cb092c85b9c5f|2018-01-01|0.5738253076985358|2020-10-01 21:49:53.350776
eb5b6204dde3a6e03b5f1bb8479f055b|2018-01-01|0.7958473135945455|2020-10-01 21:49:53.350776
f789d2c4f2c2eb38fc4373e7a4b35264|2018-01-01|0.0006417743267640424|2020-10-01 21:49:53.350776
31344c16881c08a8a72c6d2eb29918c1|2018-01-01|0.0028048254222843546|2020-10-01 21:49:53.350776
5882820ef11c4c068eea0677a7a879b4|2018-01-01|0.9903658154444294|2020-10-01 21:49:53.350776
6a0cbc8af2e8abd1bdfb777943d174c6|2018-01-01|0.00032395383901516565|2020-10-01 21:49:53.350776
95f83f51203c626648c875dd41874c7f|2018-01-01|0.00014257013593748432|2020-10-01 21:49:53.350776
a1043bafd471dff536d0c462352beb48|2018-01-01|0.00010679458181990971|2020-10-01 21:49:53.350776
a67780aba9dd436e7ac0aa1f889e73ec|2018-01-01|0.46764510838486|2020-10-01 21:49:53.350776
e49c26c3edfa46d227d5121a6b6e4d37|2018-01-01|4.287244819692614e-05|2020-10-01 21:49:53.350776
e4ebd3f87bf70440014f07ddda7fbe03|2018-01-01|0.005780683296285465|2020-10-01 21:49:53.350776
e9779976487b77c6d4ac45f75ec7afe9|2018-01-01|1.8356008468908902e-05|2020-10-01 21:49:53.350776
2f3d8b4c9e2ee165075331fea3f3095a|2018-01-01|0.8217259390908949|2020-10-01 21:49:53.350776
33a17d60c64393351ebf1ef860f4e0f2|2018-01-01|0.28908666349990214|2020-10-01 21:49:53.350776
3c03b12bab54d8b37d79d914bfdb1aa0|2018-01-01|0.025998582808259514|2020-10-01 21:49:53.350776
6560211a19b47992c3666cc44a7e94c0|2018-01-01|1.8285976772746934e-07|2020-10-01 21:49:53.350776
b6dc74ed30f124f95227bed4e43a3bed|2018-01-01|0.14555282805160602|2020-10-01 21:49:53.350776
c04d70d515d15a7e3db3a73320598566|2018-01-01|0.4235247762829309|2020-10-01 21:49:53.350776
d9e8c084b68fe958861d8f2c21202e6b|2018-01-01|0.2939143920473286|2020-10-01 21:49:53.350776
e09887ca8c7bf8a4621ce481820414ef|2018-01-01|0.4535057449428745|2020-10-01 21:49:53.350776
e2aee0892199b1d92530e371abd825bf|2018-01-01|0.0005378360025473415|2020-10-01 21:49:53.350776
f664f98bfda2eaf266a23ff144e7a872|2018-01-01|0.5077982885885274|2020-10-01 21:49:53.350776
1025f0e2d44d7041d6cf58b6550e0bfa|2018-01-01|1.5955978040346344e-06|2020-10-01 21:49:53.350776
17e34d8224d27a541263c4c64b11a56b|2018-01-01|2.928846128306522e-06|2020-10-01 21:49:53.350776
1da3aeb70d7989d1e6d9b0e887f97c23|2018-01-01|0.00016191768165353258|2020-10-01 21:49:53.350776
81336a0f57a33776419727a300249e90|2018-01-01|0.34058033946975425|2020-10-01 21:49:53.350776
a1474fd46fd3430168f7ec202da39408|2018-01-01|0.5858479379685173|2020-10-01 21:49:53.350776
cce6ab8d1682639fe45ab70234f1665f|2018-01-01|0.1583225284692238|2020-10-01 21:49:53.350776
e9bc59e7b60fc3063eb2290deda4cced|2018-01-01|0.0036361221755419285|2020-10-01 21:49:53.350776
ed4311e67debd72b8610a5347a743087|2018-01-01|0.23936703827538938|2020-10-01 21:49:53.350776
31ae0774c17fabd06ff707cc5bde005f|2018-01-01|0.9809378949233074|2020-10-01 21:49:53.350776
5debea795b07621e1f90532e18f96145|2018-01-01|0.003746776981191546|2020-10-01 21:49:53.350776
78744a20ee2f80ba64f6804c25def2b8|2018-01-01|0.2835320497781684|2020-10-01 21:49:53.350776
834f3294fba9f932f56edc879193f925|2018-01-01|0.30580147970503657|2020-10-01 21:49:53.350776
8ea394aed8138685abe1eb9f25e1021d|2018-01-01|0.051627536706166724|2020-10-01 21:49:53.350776
9baf5cb77970f539089d09a38bcec5c3|2018-01-01|0.2400945151227137|2020-10-01 21:49:53.350776
a9b533a26e898b12e8b8d4c07279bf4d|2018-01-01|0.5566388465502371|2020-10-01 21:49:53.350776
ad8b531ae67582f096925cff5630d0d1|2018-01-01|0.023573174338905538|2020-10-01 21:49:53.350776
d624126b9206f595fb3fbb6ba03b28a8|2018-01-01|0.007902854792376318|2020-10-01 21:49:53.350776
f80edd2c5aaa505cc4b0a3b219abf4b8|2018-01-01|0.01334426590471601|2020-10-01 21:49:53.350776
13f57c12a00ed4610db646b913a7f5c6|2018-01-01|0.3525147328460489|2020-10-01 21:49:53.350776
3a734b715d333a2588a3d54a0c9b8746|2018-01-01|0.27928747925611674|2020-10-01 21:49:53.350776
4e7c18b98d84e05cbae3ff0ff03846c2|2018-01-01|0.0003615549524596467|2020-10-01 21:49:53.350776
6d803cb79cc31c41c4c789a75933b3c7|2018-01-01|0.0006689705687483364|2020-10-01 21:49:53.350776
822bad9bc42b51213ba522fe87b7ab5d|2018-01-01|0.07212743271075636|2020-10-01 21:49:53.350776
a513150f33f99a06569e9cd5c4bb889b|2018-01-01|0.8928882205201067|2020-10-01 21:49:53.350776
a6bd7d1ccdac48c6b33b28596b7eb122|2018-01-01|0.445838149077956|2020-10-01 21:49:53.350776
ad97a199236354e53fcd91a5a913e9a2|2018-01-01|0.004916395251302164|2020-10-01 21:49:53.350776
b7ed9fb14c8eadb37adb9c45d67ab0fb|2018-01-01|0.031158485693447858|2020-10-01 21:49:53.350776
e21a1e8be4715b0fcfd5385643bc49c4|2018-01-01|0.052466760658132494|2020-10-01 21:49:53.350776
119d1aef1b4144adba89163f6cd9f5d4|2018-01-01|0.19648417467905818|2020-10-01 21:49:53.350776
1b938a7ec6ac5061a66a3766e0e75f90|2018-01-01|0.09067520441503817|2020-10-01 21:49:53.350776
6219ba2359cfb97f2e38fd4c321eb309|2018-01-01|0.6704571356375332|2020-10-01 21:49:53.350776
7ddcbb64b5bc1ef36ca8c151f6ec77df|2018-01-01|4.057969477463566e-06|2020-10-01 21:49:53.350776
8ae520247981aa06bc94abddf5f46d34|2018-01-01|0.000381640571771382|2020-10-01 21:49:53.350776
99eaacc9e6046db1c82b163c5f84869f|2018-01-01|0.025010084395653463|2020-10-01 21:49:53.350776
fa1a9dec3a9940c072684a46728bf1fc|2018-01-01|0.00033568487269966567|2020-10-01 21:49:53.350776
fc38b5dceee1a730fad8853453437fbd|2018-01-01|0.04794225611185629|2020-10-01 21:49:53.350776
080102cd0a76b09e0dcf55fcacc60e05|2018-01-01|0.00012834799410659913|2020-10-01 21:49:53.350776
1b8b75e227c9a9c100d0c210fb6176ce|2018-01-01|0.014126214773787824|2020-10-01 21:49:53.350776
4e922959ae960d389249c378d1c939f5|2018-01-01|0.0008119402886524843|2020-10-01 21:49:53.350776
681fce914360217db47784ae28905a96|2018-01-01|0.2334729991237152|2020-10-01 21:49:53.350776
7a425d299613df3e613bcf9d2eaf5c49|2018-01-01|0.18912972360588828|2020-10-01 21:49:53.350776
7b1222c3624aa89b9558b50a2594188c|2018-01-01|0.0012937669288380436|2020-10-01 21:49:53.350776
80e6699fe29150b372a0c8a1ebf7dcc8|2018-01-01|0.005725350215490426|2020-10-01 21:49:53.350776
bdb3edbaee43a761e2d4f258dc08f348|2018-01-01|0.05278733378140401|2020-10-01 21:49:53.350776
d93b8458c6fe139d85cfa5eadbf55bd2|2018-01-01|0.9428699000780099|2020-10-01 21:49:53.350776
04e38a233f726ef161074ab1c9b0399a|2018-01-01|0.0976435068716241|2020-10-01 21:49:53.350776
2c9e548be18521d1c43cde1c582c6de8|2018-01-01|5.330926718759052e-05|2020-10-01 21:49:53.350776
6a51fc556dab5f766ced6fbc860bc613|2018-01-01|0.4442821295729928|2020-10-01 21:49:53.350776
855668e0971d4dfd7bef1b6a4133b41b|2018-01-01|0.00015360895467737164|2020-10-01 21:49:53.350776
cab85505710c7cb9b720bceb52b01cee|2018-01-01|0.02114640988032073|2020-10-01 21:49:53.350776
cb8bcce248bb1fb274ba762d8b971456|2018-01-01|3.08437495872366e-06|2020-10-01 21:49:53.350776
d57e18d5f73c7ccb7f7339b61166898d|2018-01-01|5.605302333110116e-05|2020-10-01 21:49:53.350776
e5475dcab1e07b63d7f6e902d8f5eda8|2018-01-01|0.011705564982768604|2020-10-01 21:49:53.350776
e5a3438891c0bfdb9394643f95273d8e|2018-01-01|9.135954189529618e-05|2020-10-01 21:49:53.350776
001cca7ae9ae17fb1caed9dfb1094831|2018-01-01|0.00010845663093884873|2020-10-01 21:49:53.350776
0bfd0b434243adc5c2e1aa6baf19c6aa|2018-01-01|0.133590472443107|2020-10-01 21:49:53.350776
0ebd97a106433a45a4aebe57c1799778|2018-01-01|0.00014820963939374526|2020-10-01 21:49:53.350776
3a490ba60afa30ece0e7d50cfe74a4f0|2018-01-01|0.529438769616064|2020-10-01 21:49:53.350776
