nr_partition_year|nr_partition_month|nr_partition_day|dt_ref|seller_id|seller_receita_ciclo|sellet_qt_pedidos_ciclo|seller_ticket_medio_ciclo|seller_qt_item_ciclo|seller_qt_item_dist_ciclo|seller_recencia_ciclo|seller_tempo_medio_entrega|seller_qt_meses_ativacao_ciclo|seller_qt_dias_ativacao_ciclo|seller_qt_venda_AC|seller_qt_venda_AL|seller_qt_venda_AM|seller_qt_venda_AP|seller_qt_venda_BA|seller_qt_venda_CE|seller_qt_venda_DF|seller_qt_venda_ES|seller_qt_venda_GO|seller_qt_venda_MA|seller_qt_venda_MG|seller_qt_venda_MS|seller_qt_venda_MT|seller_qt_venda_PA|seller_qt_venda_PB|seller_qt_venda_PE|seller_qt_venda_PI|seller_qt_venda_PR|seller_qt_venda_RJ|seller_qt_venda_RN|seller_qt_venda_RO|seller_qt_venda_RR|seller_qt_venda_RS|seller_qt_venda_SC|seller_qt_venda_SE|seller_qt_venda_SP|seller_qt_venda_TO|seller_vl_agro_industria_e_comercio_ciclo|seller_vl_alimentos_bebidas_ciclo|seller_vl_artes_ciclo|seller_vl_artigos_de_festas_ciclo|seller_vl_audio_ciclo|seller_vl_automotivo_ciclo|seller_vl_bebes_ciclo|seller_vl_beleza_saude_ciclo|seller_vl_brinquedos_ciclo|seller_vl_cama_mesa_banho_ciclo|seller_vl_casa_ciclo|seller_vl_cds_dvds_musicais_ciclo|seller_vl_cine_foto_ciclo|seller_vl_climatizacao_ciclo|seller_vl_construcao_ciclo|seller_vl_cool_stuff_ciclo|seller_vl_eletrodomesticos_ciclo|seller_vl_eletronicos_ciclo|seller_vl_eletroportateis_ciclo|seller_vl_esporte_lazer_ciclo|seller_vl_fashion_ciclo|seller_vl_ferramentas_jardim_ciclo|seller_vl_flores_ciclo|seller_vl_industria_comercio_e_negocios_ciclo|seller_vl_instrumentos_musicais_ciclo|seller_vl_la_cuisine_ciclo|seller_vl_livros_ciclo|seller_vl_malas_acessorios_ciclo|seller_vl_market_place_ciclo|seller_vl_moveis_ciclo|seller_vl_musica_ciclo|seller_vl_papelaria_ciclo|seller_vl_informatica_ciclo|seller_vl_perfumaria_ciclo|seller_vl_pet_shop_ciclo|seller_vl_portateis_ciclo|seller_vl_relogios_presentes_ciclo|seller_vl_seguros_e_servicos_ciclo|seller_vl_sinalizacao_e_seguranca_ciclo|seller_vl_telefonia_ciclo|seller_vl_utilidades_domesticas_ciclo|seller_valor_pgmt_boleto_ciclo|seller_valor_pgmt_credit_card_ciclo|seller_valor_pgmt_debit_card_ciclo|seller_valor_pgmt_not_defined_ciclo|seller_valor_pgmt_voucher_ciclo|seller_tx_ativacao_ciclo|seller_receita_vida|seller_idade_base|seller_qt_pedidos_vida|seller_qt_item_dist_vida
2018|1|1|2018-01-01|002100f778ceb8431b7a1020ff7ab48f|796.8000000000001|36|22.133333333333336|42|15|3|15.0|3|29|0|0|0|0|1|0|0|1|1|0|8|0|0|1|0|0|0|2|1|1|0|0|4|2|0|20|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|796.8000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|309.3|424.9|0.0|0.0|62.599999999999994|0.31521739130434784|781.8000000000001|109|38|15
2018|1|1|2018-01-01|0c7533c71df861ec58ad7ff999ed0e8d|620.6|17|36.50588235294118|18|15|11|11.833333333333334|3|16|0|0|0|0|0|0|0|1|1|0|3|0|1|0|0|0|0|1|4|0|0|0|0|1|0|6|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|620.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|209.6|329.7|0.0|0.0|81.3|0.17391304347826086|1305.4|174|30|18
2018|1|1|2018-01-01|41b39e28db005d9731d9d485a83b4c38|4065.5999999999995|37|109.88108108108106|50|30|7|8.94|3|29|0|0|0|0|6|1|1|0|0|0|10|1|0|1|0|0|0|0|4|0|0|0|4|3|0|19|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3401.0|0.0|0.0|0.0|0.0|0.0|242.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|422.50000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|505.7|2785.7|0.0|0.0|774.1999999999999|0.31521739130434784|14217.950000000008|347|153|104
2018|1|1|2018-01-01|54965bbe3e4f07ae045b90b0b8541f52|7452.1|46|162.0021739130435|56|37|35|33.035714285714285|2|23|0|0|0|0|1|0|2|0|1|0|8|0|2|0|0|0|0|3|8|0|1|0|6|3|0|21|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7452.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|999.7|6192.5|0.0|0.0|259.9|0.30666666666666664|7192.200000000001|75|46|37
2018|1|1|2018-01-01|5c243662ce92d84573bfaff24c3e3700|589.79|3|196.59666666666666|3|3|31|9.333333333333334|3|3|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|226.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|362.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|589.79|0.0|0.0|0.0|0.03260869565217391|32645.219999999994|337|96|23
2018|1|1|2018-01-01|60562ab00b8054280520d390c8c0045c|608.0|4|152.0|4|4|5|11.0|3|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|608.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|608.0|0.0|0.0|0.0|0.05333333333333334|608.0|75|4|4
2018|1|1|2018-01-01|6288c69c4ce638e59925e59193f98b16|229.98000000000002|2|114.99000000000001|2|2|66|4.5|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|209.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|19.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|229.98000000000002|0.0|0.0|0.0|0.021739130434782608|2765.9|291|10|3
2018|1|1|2018-01-01|8e8a7ce9f2f970dc00e2acf6f6e199f6|403.0|3|134.33333333333334|3|2|2|17.666666666666668|2|3|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|403.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|274.0|129.0|0.0|0.0|0.09375|403.0|32|3|2
2018|1|1|2018-01-01|9bc484c87d79cd4874e05ca182658045|439.5|2|219.75|2|2|35|25.5|1|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|49.5|0.0|0.0|0.0|0.0|0.0|0.0|390.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|439.5|0.0|0.0|0.0|0.05128205128205128|439.5|39|2|2
2018|1|1|2018-01-01|b1fc4f64df5a0e8b6913ab38803c57a9|2602.95|31|83.96612903225805|41|4|4|14.804878048780488|3|24|0|1|0|0|0|1|0|0|0|0|3|6|1|0|0|5|1|1|6|0|0|0|1|0|1|14|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2602.95|0.0|0.0|0.0|0.0|579.99|2022.96|0.0|0.0|0.0|0.2608695652173913|3397.92|237|44|5
2018|1|1|2018-01-01|b56906f7fd1696e043f1bcce164c487b|273.87|6|45.645|6|3|13|8.833333333333334|2|6|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|3|0|0|0|1|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|273.87|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|73.89|199.98000000000002|0.0|0.0|0.0|0.06521739130434782|1074.85|451|19|9
2018|1|1|2018-01-01|bacb1f0ed56ad24198f5810d2b3fe9a5|691.5|5|138.3|5|4|29|4.8|2|5|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|99.9|0.0|427.70000000000005|0.0|0.0|0.0|0.0|0.0|0.0|163.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|691.5|0.0|0.0|0.0|0.05434782608695652|5898.150000000001|246|37|20
2018|1|1|2018-01-01|c4fb51fb1c5b7c07bc5e67be6e7e8f6e|372.0|5|74.4|6|2|14|14.666666666666666|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|87.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|285.0|228.0|144.0|0.0|0.0|0.0|0.05434782608695652|894.9|161|10|3
2018|1|1|2018-01-01|c8b0e2b0a7095e5d8219575d5e7e1181|2296.8500000000004|17|135.10882352941178|21|14|16|8.952380952380953|3|16|0|0|0|0|0|0|0|0|0|0|8|0|1|0|0|0|0|0|3|0|0|0|0|1|0|8|0|0.0|0.0|0.0|0.0|0.0|2296.8500000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2014.8500000000001|0.0|0.0|282.0|0.17391304347826086|2698.79|171|23|17
2018|1|1|2018-01-01|070d165398b553f3b4b851c216b8a358|203.96|3|67.98666666666666|4|2|16|17.5|2|3|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|203.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|203.96|0.0|0.0|0.0|0.03260869565217391|515.94|130|5|3
2018|1|1|2018-01-01|128f9bfbe4c7d5185033914b1de3d39a|765.0|6|127.5|6|3|13|11.333333333333334|3|6|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|765.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|85.0|680.0|0.0|0.0|0.0|0.06521739130434782|859.0|110|7|4
2018|1|1|2018-01-01|18a349e75d307f4b4cc646a691ed4216|258.98|4|64.745|4|4|14|32.5|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|2|0|0|0|0|0.0|0.0|0.0|0.0|0.0|120.0|0.0|0.0|0.0|0.0|39.83|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|51.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.83|219.15|0.0|0.0|0.0|0.043478260869565216|878.0500000000002|133|14|9
2018|1|1|2018-01-01|1d29dfba02015238dfbe2449a5eaa361|198.6|4|49.65|4|3|5|7.25|3|4|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|198.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|97.8|100.8|0.0|0.0|0.0|0.043478260869565216|247.5|334|5|3
2018|1|1|2018-01-01|34056b8b55c1775a22af2331670a799c|729.7|5|145.94|5|4|34|28.2|1|4|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|0|0|0|0|0.0|0.0|0.0|0.0|0.0|729.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|109.8|562.3|57.6|0.0|0.0|0.08888888888888889|729.7|45|5|4
2018|1|1|2018-01-01|4869f7a5dfa277a7dca6462dcf3b52b2|55969.19999999997|226|247.65132743362818|238|23|1|17.252100840336134|3|74|0|3|1|0|5|8|9|9|10|2|18|2|2|4|1|5|0|6|44|2|1|0|13|7|0|86|0|0.0|0.0|0.0|0.0|2318.9|0.0|0.0|469.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3333.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|49847.19999999998|0.0|0.0|0.0|0.0|7713.300000000001|45747.29999999998|0.0|0.0|2508.6000000000004|0.8043478260869565|90524.03000000006|293|407|34
2018|1|1|2018-01-01|4a3ca9315b744ce9f8e9374361493884|43840.77999999994|373|117.53560321715801|431|150|3|17.02784222737819|3|86|0|2|0|0|7|3|3|16|13|3|50|3|3|1|1|8|1|23|92|0|0|0|23|6|3|170|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1650.88|35175.799999999974|5788.500000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1225.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4971.850000000001|36185.97999999997|425.45000000000005|0.0|2257.5|0.9347826086956522|125040.97000000042|358|1096|282
2018|1|1|2018-01-01|78a4d36f65a019172c6154468831a69f|1545.5|7|220.78571428571428|7|1|24|15.285714285714286|3|6|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|1|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1545.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1545.5|0.0|0.0|0.0|0.0821917808219178|1545.5|73|7|1
2018|1|1|2018-01-01|8d46553a36e68f95350a200c12f8f2e2|118.29999999999998|6|19.716666666666665|7|3|72|16.857142857142858|1|5|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|118.29999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|50.699999999999996|67.6|0.0|0.0|0.0|0.05434782608695652|160.0|135|8|5
2018|1|1|2018-01-01|9674754b5a0cb32b638cec001178f799|1810.0|29|62.41379310344828|31|19|4|9.258064516129032|3|23|0|0|0|0|2|2|0|0|0|0|6|0|0|0|0|0|0|0|5|0|0|0|1|1|0|14|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|356.51|0.0|1012.0200000000001|0.0|0.0|165.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|275.67|0.0|342.18|1375.93|0.0|0.0|91.89|0.25|2537.71|208|51|27
2018|1|1|2018-01-01|a20d8058c866dbaeca014d2cd20ac62e|597.0|1|597.0|1|1|11|25.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|597.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|597.0|0.0|0.0|0.0|0.09090909090909091|597.0|11|1|1
2018|1|1|2018-01-01|ff69aa92bb6b1bf9b8b7a51c2ed9cf8b|3926.9|4|981.725|4|2|12|6.75|1|3|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|3926.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1009.0|2917.9|0.0|0.0|0.0|0.1|3926.9|30|4|2
2018|1|1|2018-01-01|02f5837340d7eb4f653d676c7256523a|1487.24|11|135.20363636363638|11|1|17|9.545454545454545|2|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|10|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1487.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1487.24|0.0|0.0|0.0|0.14754098360655737|1487.24|61|11|1
2018|1|1|2018-01-01|048c2757535328e0d7dac690ad3c0aae|1713.7|9|190.41111111111113|9|7|2|20.77777777777778|3|9|0|0|0|0|1|0|1|0|0|0|2|0|1|0|0|0|0|0|2|0|0|0|0|1|0|0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1713.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|399.4|1314.3|0.0|0.0|0.0|0.09782608695652174|4366.8|303|24|12
2018|1|1|2018-01-01|6c7d50c24b3ccd2fd83b44d8bb34e073|3295.8300000000004|48|68.66312500000001|57|10|6|12.105263157894736|3|37|0|0|0|0|5|0|0|3|2|0|8|0|0|0|0|0|0|3|12|0|0|0|0|2|0|22|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3295.8300000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|606.5|2501.8299999999995|0.0|0.0|187.5|0.40217391304347827|5282.73|176|77|11
2018|1|1|2018-01-01|88460e8ebdecbfecb5f9601833981930|5133.1|15|342.2066666666667|19|5|6|18.736842105263158|2|12|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|4|0|2|2|0|0|0|1|1|0|5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5133.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1534.6999999999998|3598.4000000000005|0.0|0.0|0.0|0.2926829268292683|5133.1|41|15|5
2018|1|1|2018-01-01|9b00ed88b7fdb95d6ff76e27c1b52d16|748.2|23|32.5304347826087|26|15|6|9.692307692307692|3|20|0|1|0|0|1|0|0|0|0|0|5|0|0|0|0|0|0|0|3|0|0|0|3|0|0|13|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|60.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|688.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|166.5|557.7|24.0|0.0|0.0|0.21739130434782608|808.2|129|25|15
2018|1|1|2018-01-01|ad273c9eb54ecb4532de4bf75bae9e4e|182.0|2|91.0|3|3|33|10.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|182.0|79.0|103.0|0.0|0.0|0.0|0.021739130434782608|337.0|306|6|5
2018|1|1|2018-01-01|adbc26658d6c7b4b6219f9d934598091|5035.0|36|139.86111111111111|37|7|5|22.2972972972973|3|26|0|0|0|0|2|0|0|1|0|0|4|1|0|0|1|0|0|4|7|0|0|0|4|4|0|9|0|0.0|0.0|0.0|0.0|0.0|0.0|1560.0|0.0|3475.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|686.0|4349.0|0.0|0.0|0.0|0.2826086956521739|5685.0|126|40|7
2018|1|1|2018-01-01|ae45ad30c2d2e5913094769690a239d2|251.8|1|251.8|2|1|24|19.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|251.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|251.8|0.0|0.0|0.0|0.041666666666666664|251.8|24|1|1
2018|1|1|2018-01-01|bd149ed516d4c5d418d5781f8e18919f|227.4|4|56.85|6|1|35|9.666666666666666|1|3|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|227.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|75.8|113.69999999999999|0.0|0.0|37.9|0.04918032786885246|189.5|61|4|1
2018|1|1|2018-01-01|c2d70ce2c5d0a2eb75e78668236e6dc8|98.0|1|98.0|2|1|24|4.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|98.0|0.0|98.0|0.0|0.0|0.0|0.010869565217391304|147.0|101|2|1
2018|1|1|2018-01-01|fa1c13f2614d7b5c4749cbc52fecda94|50724.41999999998|148|342.7325675675674|156|90|1|13.006410256410257|3|71|0|1|0|0|8|3|6|2|3|2|19|0|2|1|0|5|0|7|15|0|1|0|7|4|1|68|1|0.0|0.0|0.0|0.0|0.0|209.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|569.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|49944.71999999997|0.0|0.0|0.0|0.0|7573.08|41578.949999999975|199.9|0.0|1372.49|0.7717391304347826|97229.32000000005|359|285|161
2018|1|1|2018-01-01|1838dd9b8977065acf51d95e0053ea7a|442.79999999999995|12|36.9|12|6|10|14.0|3|11|0|0|0|0|1|0|0|0|0|1|3|0|0|1|0|0|1|1|1|0|0|0|1|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|57.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|384.99999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|184.4|258.4|0.0|0.0|0.0|0.11956521739130435|877.0999999999999|156|19|9
